step_index,time_years,steps_per_year_model,call_live,put_live,call_coupon_rate_pct,put_coupon_rate_pct,call_model_daily_roll_pct,put_model_daily_roll_pct,call_completion_time_years,put_completion_time_years,call_strike_completion_per_share_usd,call_strike_pv_per_share_usd,put_strike_completion_per_share_usd,put_strike_pv_per_share_usd
1295,5.138889,252,0,1,4.2,4.1,0.0163275,0.01594643,5.138889,5.138889,687.058687,687.058687,685.649149,685.649149
1296,5.142857,252,0,1,4.2,4.1,0.0163275,0.01594643,5.142857,5.142857,687.170867,687.170867,685.758486,685.758486
1297,5.146825,252,0,1,4.2,4.1,0.0163275,0.01594643,5.146825,5.146825,687.283065,687.283065,685.867839,685.867839
1298,5.150794,252,0,1,4.2,4.1,0.0163275,0.01594643,5.150794,5.150794,687.395281,687.395281,685.977211,685.977211
1299,5.154762,252,0,1,4.2,4.1,0.0163275,0.01594643,5.154762,5.154762,687.507515,687.507515,686.0866,686.0866
1300,5.15873,252,0,1,4.2,4.1,0.0163275,0.01594643,5.15873,5.15873,687.619768,687.619768,686.196006,686.196006
1301,5.162698,252,0,1,4.2,4.1,0.0163275,0.01594643,5.162698,5.162698,687.732039,687.732039,686.30543,686.30543
1302,5.166667,252,0,1,4.2,4.1,0.0163275,0.01594643,5.166667,5.166667,687.844329,687.844329,686.414871,686.414871
1303,5.170635,252,0,1,4.2,4.1,0.0163275,0.01594643,5.170635,5.170635,687.956637,687.956637,686.52433,686.52433
1304,5.174603,252,0,1,4.2,4.1,0.0163275,0.01594643,5.174603,5.174603,688.068963,688.068963,686.633806,686.633806
1305,5.178571,252,0,1,4.2,4.1,0.0163275,0.01594643,5.178571,5.178571,688.181307,688.181307,686.743299,686.743299
1306,5.18254,252,0,1,4.2,4.1,0.0163275,0.01594643,5.18254,5.18254,688.29367,688.29367,686.85281,686.85281
1307,5.186508,252,0,1,4.2,4.1,0.0163275,0.01594643,5.186508,5.186508,688.406051,688.406051,686.962339,686.962339
1308,5.190476,252,0,1,4.2,4.1,0.0163275,0.01594643,5.190476,5.190476,688.518451,688.518451,687.071885,687.071885
1309,5.194444,252,0,1,4.2,4.1,0.0163275,0.01594643,5.194444,5.194444,688.630869,688.630869,687.181448,687.181448
1310,5.198413,252,0,1,4.2,4.1,0.0163275,0.01594643,5.198413,5.198413,688.743305,688.743305,687.291029,687.291029
1311,5.202381,252,0,1,4.2,4.1,0.0163275,0.01594643,5.202381,5.202381,688.855759,688.855759,687.400627,687.400627
1312,5.206349,252,0,1,4.2,4.1,0.0163275,0.01594643,5.206349,5.206349,688.968232,688.968232,687.510243,687.510243
1313,5.210317,252,0,1,4.2,4.1,0.0163275,0.01594643,5.210317,5.210317,689.080724,689.080724,687.619876,687.619876
1314,5.214286,252,0,1,4.2,4.1,0.0163275,0.01594643,5.214286,5.214286,689.193233,689.193233,687.729527,687.729527
1315,5.218254,252,0,1,4.2,4.1,0.0163275,0.01594643,5.218254,5.218254,689.305761,689.305761,687.839196,687.839196
1316,5.222222,252,0,1,4.2,4.1,0.0163275,0.01594643,5.222222,5.222222,689.418308,689.418308,687.948881,687.948881
1317,5.22619,252,0,1,4.2,4.1,0.0163275,0.01594643,5.22619,5.22619,689.530872,689.530872,688.058585,688.058585
1318,5.230159,252,0,1,4.2,4.1,0.0163275,0.01594643,5.230159,5.230159,689.643456,689.643456,688.168305,688.168305
1319,5.234127,252,0,1,4.2,4.1,0.0163275,0.01594643,5.234127,5.234127,689.756057,689.756057,688.278044,688.278044
1320,5.238095,252,0,1,4.2,4.1,0.0163275,0.01594643,5.238095,5.238095,689.868677,689.868677,688.387799,688.387799
1321,5.242063,252,0,1,4.2,4.1,0.0163275,0.01594643,5.242063,5.242063,689.981315,689.981315,688.497573,688.497573
1322,5.246032,252,0,1,4.2,4.1,0.0163275,0.01594643,5.246032,5.246032,690.093972,690.093972,688.607363,688.607363
1323,5.25,252,0,1,4.2,4.1,0.0163275,0.01594643,5.25,5.25,690.206647,690.206647,688.717172,688.717172
1324,5.253968,252,0,1,4.2,4.1,0.0163275,0.01594643,5.253968,5.253968,690.319341,690.319341,688.826997,688.826997
1325,5.257937,252,0,1,4.2,4.1,0.0163275,0.01594643,5.257937,5.257937,690.432053,690.432053,688.936841,688.936841
1326,5.261905,252,0,1,4.2,4.1,0.0163275,0.01594643,5.261905,5.261905,690.544783,690.544783,689.046701,689.046701
1327,5.265873,252,0,1,4.2,4.1,0.0163275,0.01594643,5.265873,5.265873,690.657532,690.657532,689.15658,689.15658
1328,5.269841,252,0,1,4.2,4.1,0.0163275,0.01594643,5.269841,5.269841,690.770299,690.770299,689.266476,689.266476
1329,5.27381,252,0,1,4.2,4.1,0.0163275,0.01594643,5.27381,5.27381,690.883084,690.883084,689.376389,689.376389
1330,5.277778,252,0,1,4.2,4.1,0.0163275,0.01594643,5.277778,5.277778,690.995888,690.995888,689.48632,689.48632
1331,5.281746,252,0,1,4.2,4.1,0.0163275,0.01594643,5.281746,5.281746,691.10871,691.10871,689.596268,689.596268
1332,5.285714,252,0,1,4.2,4.1,0.0163275,0.01594643,5.285714,5.285714,691.221551,691.221551,689.706234,689.706234
1333,5.289683,252,0,1,4.2,4.1,0.0163275,0.01594643,5.289683,5.289683,691.33441,691.33441,689.816218,689.816218
1334,5.293651,252,0,1,4.2,4.1,0.0163275,0.01594643,5.293651,5.293651,691.447288,691.447288,689.926219,689.926219
1335,5.297619,252,0,1,4.2,4.1,0.0163275,0.01594643,5.297619,5.297619,691.560184,691.560184,690.036237,690.036237
1336,5.301587,252,0,1,4.2,4.1,0.0163275,0.01594643,5.301587,5.301587,691.673099,691.673099,690.146273,690.146273
1337,5.305556,252,0,1,4.2,4.1,0.0163275,0.01594643,5.305556,5.305556,691.786032,691.786032,690.256327,690.256327
1338,5.309524,252,0,1,4.2,4.1,0.0163275,0.01594643,5.309524,5.309524,691.898983,691.898983,690.366398,690.366398
1339,5.313492,252,0,1,4.2,4.1,0.0163275,0.01594643,5.313492,5.313492,692.011953,692.011953,690.476487,690.476487
1340,5.31746,252,0,1,4.2,4.1,0.0163275,0.01594643,5.31746,5.31746,692.124941,692.124941,690.586593,690.586593
1341,5.321429,252,0,1,4.2,4.1,0.0163275,0.01594643,5.321429,5.321429,692.237948,692.237948,690.696717,690.696717
1342,5.325397,252,0,1,4.2,4.1,0.0163275,0.01594643,5.325397,5.325397,692.350973,692.350973,690.806859,690.806859
1343,5.329365,252,0,1,4.2,4.1,0.0163275,0.01594643,5.329365,5.329365,692.464016,692.464016,690.917018,690.917018
1344,5.333333,252,0,1,4.2,4.1,0.0163275,0.01594643,5.333333,5.333333,692.577079,692.577079,691.027194,691.027194
1345,5.337302,252,0,1,4.2,4.1,0.0163275,0.01594643,5.337302,5.337302,692.690159,692.690159,691.137388,691.137388
1346,5.34127,252,0,1,4.2,4.1,0.0163275,0.01594643,5.34127,5.34127,692.803258,692.803258,691.2476,691.2476
1347,5.345238,252,0,1,4.2,4.1,0.0163275,0.01594643,5.345238,5.345238,692.916376,692.916376,691.357829,691.357829
1348,5.349206,252,0,1,4.2,4.1,0.0163275,0.01594643,5.349206,5.349206,693.029511,693.029511,691.468076,691.468076
1349,5.353175,252,0,1,4.2,4.1,0.0163275,0.01594643,5.353175,5.353175,693.142666,693.142666,691.578341,691.578341
1350,5.357143,252,0,1,4.2,4.1,0.0163275,0.01594643,5.357143,5.357143,693.255839,693.255839,691.688623,691.688623
1351,5.361111,252,0,1,4.2,4.1,0.0163275,0.01594643,5.361111,5.361111,693.36903,693.36903,691.798922,691.798922
1352,5.365079,252,0,1,4.2,4.1,0.0163275,0.01594643,5.365079,5.365079,693.48224,693.48224,691.90924,691.90924
1353,5.369048,252,0,1,4.2,4.1,0.0163275,0.01594643,5.369048,5.369048,693.595468,693.595468,692.019574,692.019574
1354,5.373016,252,0,1,4.2,4.1,0.0163275,0.01594643,5.373016,5.373016,693.708715,693.708715,692.129927,692.129927
1355,5.376984,252,0,1,4.2,4.1,0.0163275,0.01594643,5.376984,5.376984,693.82198,693.82198,692.240297,692.240297
1356,5.380952,252,0,1,4.2,4.1,0.0163275,0.01594643,5.380952,5.380952,693.935264,693.935264,692.350684,692.350684
1357,5.384921,252,0,1,4.2,4.1,0.0163275,0.01594643,5.384921,5.384921,694.048566,694.048566,692.46109,692.46109
1358,5.388889,252,0,1,4.2,4.1,0.0163275,0.01594643,5.388889,5.388889,694.161887,694.161887,692.571512,692.571512
1359,5.392857,252,0,1,4.2,4.1,0.0163275,0.01594643,5.392857,5.392857,694.275226,694.275226,692.681953,692.681953
1360,5.396825,252,0,1,4.2,4.1,0.0163275,0.01594643,5.396825,5.396825,694.388584,694.388584,692.792411,692.792411
1361,5.400794,252,0,1,4.2,4.1,0.0163275,0.01594643,5.400794,5.400794,694.501961,694.501961,692.902886,692.902886
1362,5.404762,252,0,1,4.2,4.1,0.0163275,0.01594643,5.404762,5.404762,694.615355,694.615355,693.01338,693.01338
1363,5.40873,252,0,1,4.2,4.1,0.0163275,0.01594643,5.40873,5.40873,694.728769,694.728769,693.12389,693.12389
1364,5.412698,252,0,1,4.2,4.1,0.0163275,0.01594643,5.412698,5.412698,694.842201,694.842201,693.234419,693.234419
1365,5.416667,252,0,1,4.2,4.1,0.0163275,0.01594643,5.416667,5.416667,694.955651,694.955651,693.344965,693.344965
1366,5.420635,252,0,1,4.2,4.1,0.0163275,0.01594643,5.420635,5.420635,695.06912,695.06912,693.455529,693.455529
1367,5.424603,252,0,1,4.2,4.1,0.0163275,0.01594643,5.424603,5.424603,695.182607,695.182607,693.56611,693.56611
1368,5.428571,252,0,1,4.2,4.1,0.0163275,0.01594643,5.428571,5.428571,695.296113,695.296113,693.676709,693.676709
1369,5.43254,252,0,1,4.2,4.1,0.0163275,0.01594643,5.43254,5.43254,695.409638,695.409638,693.787326,693.787326
1370,5.436508,252,0,1,4.2,4.1,0.0163275,0.01594643,5.436508,5.436508,695.523181,695.523181,693.89796,693.89796
1371,5.440476,252,0,1,4.2,4.1,0.0163275,0.01594643,5.440476,5.440476,695.636742,695.636742,694.008612,694.008612
1372,5.444444,252,0,1,4.2,4.1,0.0163275,0.01594643,5.444444,5.444444,695.750322,695.750322,694.119282,694.119282
1373,5.448413,252,0,1,4.2,4.1,0.0163275,0.01594643,5.448413,5.448413,695.863921,695.863921,694.229969,694.229969
1374,5.452381,252,0,1,4.2,4.1,0.0163275,0.01594643,5.452381,5.452381,695.977538,695.977538,694.340674,694.340674
1375,5.456349,252,0,1,4.2,4.1,0.0163275,0.01594643,5.456349,5.456349,696.091174,696.091174,694.451396,694.451396
1376,5.460317,252,0,1,4.2,4.1,0.0163275,0.01594643,5.460317,5.460317,696.204828,696.204828,694.562136,694.562136
1377,5.464286,252,0,1,4.2,4.1,0.0163275,0.01594643,5.464286,5.464286,696.318501,696.318501,694.672894,694.672894
1378,5.468254,252,0,1,4.2,4.1,0.0163275,0.01594643,5.468254,5.468254,696.432192,696.432192,694.78367,694.78367
1379,5.472222,252,0,1,4.2,4.1,0.0163275,0.01594643,5.472222,5.472222,696.545902,696.545902,694.894463,694.894463
1380,5.47619,252,0,1,4.2,4.1,0.0163275,0.01594643,5.47619,5.47619,696.659631,696.659631,695.005274,695.005274
1381,5.480159,252,0,1,4.2,4.1,0.0163275,0.01594643,5.480159,5.480159,696.773378,696.773378,695.116102,695.116102
1382,5.484127,252,0,1,4.2,4.1,0.0163275,0.01594643,5.484127,5.484127,696.887144,696.887144,695.226948,695.226948
1383,5.488095,252,0,1,4.2,4.1,0.0163275,0.01594643,5.488095,5.488095,697.000928,697.000928,695.337812,695.337812
1384,5.492063,252,0,1,4.2,4.1,0.0163275,0.01594643,5.492063,5.492063,697.114731,697.114731,695.448694,695.448694
1385,5.496032,252,0,1,4.2,4.1,0.0163275,0.01594643,5.496032,5.496032,697.228552,697.228552,695.559593,695.559593
1386,5.5,252,0,1,4.2,4.1,0.0163275,0.01594643,5.5,5.5,697.342392,697.342392,695.67051,695.67051
1387,5.503968,252,0,1,4.2,4.1,0.0163275,0.01594643,5.503968,5.503968,697.456251,697.456251,695.781444,695.781444
1388,5.507937,252,0,1,4.2,4.1,0.0163275,0.01594643,5.507937,5.507937,697.570128,697.570128,695.892397,695.892397
1389,5.511905,252,0,1,4.2,4.1,0.0163275,0.01594643,5.511905,5.511905,697.684024,697.684024,696.003367,696.003367
1390,5.515873,252,0,1,4.2,4.1,0.0163275,0.01594643,5.515873,5.515873,697.797938,697.797938,696.114354,696.114354
1391,5.519841,252,0,1,4.2,4.1,0.0163275,0.01594643,5.519841,5.519841,697.911871,697.911871,696.22536,696.22536
1392,5.52381,252,0,1,4.2,4.1,0.0163275,0.01594643,5.52381,5.52381,698.025823,698.025823,696.336383,696.336383
1393,5.527778,252,0,1,4.2,4.1,0.0163275,0.01594643,5.527778,5.527778,698.139793,698.139793,696.447424,696.447424
1394,5.531746,252,0,1,4.2,4.1,0.0163275,0.01594643,5.531746,5.531746,698.253782,698.253782,696.558482,696.558482
1395,5.535714,252,0,1,4.2,4.1,0.0163275,0.01594643,5.535714,5.535714,698.367789,698.367789,696.669558,696.669558
1396,5.539683,252,0,1,4.2,4.1,0.0163275,0.01594643,5.539683,5.539683,698.481815,698.481815,696.780652,696.780652
1397,5.543651,252,0,1,4.2,4.1,0.0163275,0.01594643,5.543651,5.543651,698.59586,698.59586,696.891764,696.891764
1398,5.547619,252,0,1,4.2,4.1,0.0163275,0.01594643,5.547619,5.547619,698.709923,698.709923,697.002893,697.002893
1399,5.551587,252,0,1,4.2,4.1,0.0163275,0.01594643,5.551587,5.551587,698.824005,698.824005,697.11404,697.11404
1400,5.555556,252,0,1,4.2,4.1,0.0163275,0.01594643,5.555556,5.555556,698.938105,698.938105,697.225205,697.225205
1401,5.559524,252,0,1,4.2,4.1,0.0163275,0.01594643,5.559524,5.559524,699.052224,699.052224,697.336387,697.336387
1402,5.563492,252,0,1,4.2,4.1,0.0163275,0.01594643,5.563492,5.563492,699.166362,699.166362,697.447588,697.447588
1403,5.56746,252,0,1,4.2,4.1,0.0163275,0.01594643,5.56746,5.56746,699.280518,699.280518,697.558806,697.558806
1404,5.571429,252,0,1,4.2,4.1,0.0163275,0.01594643,5.571429,5.571429,699.394694,699.394694,697.670041,697.670041
1405,5.575397,252,0,1,4.2,4.1,0.0163275,0.01594643,5.575397,5.575397,699.508887,699.508887,697.781295,697.781295
1406,5.579365,252,0,1,4.2,4.1,0.0163275,0.01594643,5.579365,5.579365,699.6231,699.6231,697.892566,697.892566
1407,5.583333,252,0,1,4.2,4.1,0.0163275,0.01594643,5.583333,5.583333,699.73733,699.73733,698.003855,698.003855
1408,5.587302,252,0,1,4.2,4.1,0.0163275,0.01594643,5.587302,5.587302,699.85158,699.85158,698.115161,698.115161
1409,5.59127,252,0,1,4.2,4.1,0.0163275,0.01594643,5.59127,5.59127,699.965848,699.965848,698.226486,698.226486
1410,5.595238,252,0,1,4.2,4.1,0.0163275,0.01594643,5.595238,5.595238,700.080135,700.080135,698.337828,698.337828
1411,5.599206,252,0,1,4.2,4.1,0.0163275,0.01594643,5.599206,5.599206,700.194441,700.194441,698.449188,698.449188
1412,5.603175,252,0,1,4.2,4.1,0.0163275,0.01594643,5.603175,5.603175,700.308765,700.308765,698.560566,698.560566
1413,5.607143,252,0,1,4.2,4.1,0.0163275,0.01594643,5.607143,5.607143,700.423108,700.423108,698.671961,698.671961
1414,5.611111,252,0,1,4.2,4.1,0.0163275,0.01594643,5.611111,5.611111,700.53747,700.53747,698.783374,698.783374
1415,5.615079,252,0,1,4.2,4.1,0.0163275,0.01594643,5.615079,5.615079,700.65185,700.65185,698.894805,698.894805
1416,5.619048,252,0,1,4.2,4.1,0.0163275,0.01594643,5.619048,5.619048,700.766249,700.766249,699.006254,699.006254
1417,5.623016,252,0,1,4.2,4.1,0.0163275,0.01594643,5.623016,5.623016,700.880666,700.880666,699.117721,699.117721
1418,5.626984,252,0,1,4.2,4.1,0.0163275,0.01594643,5.626984,5.626984,700.995103,700.995103,699.229205,699.229205
1419,5.630952,252,0,1,4.2,4.1,0.0163275,0.01594643,5.630952,5.630952,701.109558,701.109558,699.340707,699.340707
1420,5.634921,252,0,1,4.2,4.1,0.0163275,0.01594643,5.634921,5.634921,701.224031,701.224031,699.452227,699.452227
1421,5.638889,252,0,1,4.2,4.1,0.0163275,0.01594643,5.638889,5.638889,701.338524,701.338524,699.563764,699.563764
1422,5.642857,252,0,1,4.2,4.1,0.0163275,0.01594643,5.642857,5.642857,701.453035,701.453035,699.67532,699.67532
1423,5.646825,252,0,1,4.2,4.1,0.0163275,0.01594643,5.646825,5.646825,701.567565,701.567565,699.786893,699.786893
1424,5.650794,252,0,1,4.2,4.1,0.0163275,0.01594643,5.650794,5.650794,701.682113,701.682113,699.898484,699.898484
1425,5.654762,252,0,1,4.2,4.1,0.0163275,0.01594643,5.654762,5.654762,701.79668,701.79668,700.010093,700.010093
1426,5.65873,252,0,1,4.2,4.1,0.0163275,0.01594643,5.65873,5.65873,701.911266,701.911266,700.121719,700.121719
1427,5.662698,252,0,1,4.2,4.1,0.0163275,0.01594643,5.662698,5.662698,702.025871,702.025871,700.233364,700.233364
1428,5.666667,252,0,1,4.2,4.1,0.0163275,0.01594643,5.666667,5.666667,702.140494,702.140494,700.345026,700.345026
1429,5.670635,252,0,1,4.2,4.1,0.0163275,0.01594643,5.670635,5.670635,702.255136,702.255136,700.456706,700.456706
1430,5.674603,252,0,1,4.2,4.1,0.0163275,0.01594643,5.674603,5.674603,702.369797,702.369797,700.568404,700.568404
1431,5.678571,252,0,1,4.2,4.1,0.0163275,0.01594643,5.678571,5.678571,702.484476,702.484476,700.680119,700.680119
1432,5.68254,252,0,1,4.2,4.1,0.0163275,0.01594643,5.68254,5.68254,702.599174,702.599174,700.791853,700.791853
1433,5.686508,252,0,1,4.2,4.1,0.0163275,0.01594643,5.686508,5.686508,702.713891,702.713891,700.903604,700.903604
1434,5.690476,252,0,1,4.2,4.1,0.0163275,0.01594643,5.690476,5.690476,702.828627,702.828627,701.015373,701.015373
1435,5.694444,252,0,1,4.2,4.1,0.0163275,0.01594643,5.694444,5.694444,702.943381,702.943381,701.12716,701.12716
1436,5.698413,252,0,1,4.2,4.1,0.0163275,0.01594643,5.698413,5.698413,703.058154,703.058154,701.238965,701.238965
1437,5.702381,252,0,1,4.2,4.1,0.0163275,0.01594643,5.702381,5.702381,703.172946,703.172946,701.350787,701.350787
1438,5.706349,252,0,1,4.2,4.1,0.0163275,0.01594643,5.706349,5.706349,703.287757,703.287757,701.462628,701.462628
1439,5.710317,252,0,1,4.2,4.1,0.0163275,0.01594643,5.710317,5.710317,703.402586,703.402586,701.574486,701.574486
1440,5.714286,252,0,1,4.2,4.1,0.0163275,0.01594643,5.714286,5.714286,703.517434,703.517434,701.686362,701.686362
1441,5.718254,252,0,1,4.2,4.1,0.0163275,0.01594643,5.718254,5.718254,703.632301,703.632301,701.798256,701.798256
1442,5.722222,252,0,1,4.2,4.1,0.0163275,0.01594643,5.722222,5.722222,703.747186,703.747186,701.910168,701.910168
1443,5.72619,252,0,1,4.2,4.1,0.0163275,0.01594643,5.72619,5.72619,703.862091,703.862091,702.022097,702.022097
1444,5.730159,252,0,1,4.2,4.1,0.0163275,0.01594643,5.730159,5.730159,703.977014,703.977014,702.134045,702.134045
1445,5.734127,252,0,1,4.2,4.1,0.0163275,0.01594643,5.734127,5.734127,704.091956,704.091956,702.24601,702.24601
1446,5.738095,252,0,1,4.2,4.1,0.0163275,0.01594643,5.738095,5.738095,704.206916,704.206916,702.357993,702.357993
1447,5.742063,252,0,1,4.2,4.1,0.0163275,0.01594643,5.742063,5.742063,704.321896,704.321896,702.469994,702.469994
1448,5.746032,252,0,1,4.2,4.1,0.0163275,0.01594643,5.746032,5.746032,704.436894,704.436894,702.582013,702.582013
1449,5.75,252,0,1,4.2,4.1,0.0163275,0.01594643,5.75,5.75,704.551911,704.551911,702.69405,702.69405
1450,5.753968,252,0,1,4.2,4.1,0.0163275,0.01594643,5.753968,5.753968,704.666946,704.666946,702.806104,702.806104
1451,5.757937,252,0,1,4.2,4.1,0.0163275,0.01594643,5.757937,5.757937,704.782001,704.782001,702.918177,702.918177
1452,5.761905,252,0,1,4.2,4.1,0.0163275,0.01594643,5.761905,5.761905,704.897074,704.897074,703.030267,703.030267
1453,5.765873,252,0,1,4.2,4.1,0.0163275,0.01594643,5.765873,5.765873,705.012166,705.012166,703.142375,703.142375
1454,5.769841,252,0,1,4.2,4.1,0.0163275,0.01594643,5.769841,5.769841,705.127277,705.127277,703.254501,703.254501
1455,5.77381,252,0,1,4.2,4.1,0.0163275,0.01594643,5.77381,5.77381,705.242407,705.242407,703.366645,703.366645
1456,5.777778,252,0,1,4.2,4.1,0.0163275,0.01594643,5.777778,5.777778,705.357555,705.357555,703.478807,703.478807
1457,5.781746,252,0,1,4.2,4.1,0.0163275,0.01594643,5.781746,5.781746,705.472722,705.472722,703.590987,703.590987
1458,5.785714,252,0,1,4.2,4.1,0.0163275,0.01594643,5.785714,5.785714,705.587909,705.587909,703.703184,703.703184
1459,5.789683,252,0,1,4.2,4.1,0.0163275,0.01594643,5.789683,5.789683,705.703113,705.703113,703.8154,703.8154
1460,5.793651,252,0,1,4.2,4.1,0.0163275,0.01594643,5.793651,5.793651,705.818337,705.818337,703.927633,703.927633
1461,5.797619,252,0,1,4.2,4.1,0.0163275,0.01594643,5.797619,5.797619,705.93358,705.93358,704.039885,704.039885
1462,5.801587,252,0,1,4.2,4.1,0.0163275,0.01594643,5.801587,5.801587,706.048841,706.048841,704.152154,704.152154
1463,5.805556,252,0,1,4.2,4.1,0.0163275,0.01594643,5.805556,5.805556,706.164121,706.164121,704.264441,704.264441
1464,5.809524,252,0,1,4.2,4.1,0.0163275,0.01594643,5.809524,5.809524,706.27942,706.27942,704.376746,704.376746
1465,5.813492,252,0,1,4.2,4.1,0.0163275,0.01594643,5.813492,5.813492,706.394738,706.394738,704.489069,704.489069
1466,5.81746,252,0,1,4.2,4.1,0.0163275,0.01594643,5.81746,5.81746,706.510074,706.510074,704.60141,704.60141
1467,5.821429,252,0,1,4.2,4.1,0.0163275,0.01594643,5.821429,5.821429,706.62543,706.62543,704.713768,704.713768
1468,5.825397,252,0,1,4.2,4.1,0.0163275,0.01594643,5.825397,5.825397,706.740804,706.740804,704.826145,704.826145
1469,5.829365,252,0,1,4.2,4.1,0.0163275,0.01594643,5.829365,5.829365,706.856197,706.856197,704.93854,704.93854
1470,5.833333,252,0,1,4.2,4.1,0.0163275,0.01594643,5.833333,5.833333,706.971609,706.971609,705.050952,705.050952
1471,5.837302,252,0,1,4.2,4.1,0.0163275,0.01594643,5.837302,5.837302,707.08704,707.08704,705.163383,705.163383
1472,5.84127,252,0,1,4.2,4.1,0.0163275,0.01594643,5.84127,5.84127,707.20249,707.20249,705.275831,705.275831
1473,5.845238,252,0,1,4.2,4.1,0.0163275,0.01594643,5.845238,5.845238,707.317958,707.317958,705.388297,705.388297
1474,5.849206,252,0,1,4.2,4.1,0.0163275,0.01594643,5.849206,5.849206,707.433445,707.433445,705.500781,705.500781
1475,5.853175,252,0,1,4.2,4.1,0.0163275,0.01594643,5.853175,5.853175,707.548952,707.548952,705.613284,705.613284
1476,5.857143,252,0,1,4.2,4.1,0.0163275,0.01594643,5.857143,5.857143,707.664477,707.664477,705.725804,705.725804
1477,5.861111,252,0,1,4.2,4.1,0.0163275,0.01594643,5.861111,5.861111,707.780021,707.780021,705.838342,705.838342
1478,5.865079,252,0,1,4.2,4.1,0.0163275,0.01594643,5.865079,5.865079,707.895583,707.895583,705.950898,705.950898
1479,5.869048,252,0,1,4.2,4.1,0.0163275,0.01594643,5.869048,5.869048,708.011165,708.011165,706.063472,706.063472
1480,5.873016,252,0,1,4.2,4.1,0.0163275,0.01594643,5.873016,5.873016,708.126766,708.126766,706.176064,706.176064
1481,5.876984,252,0,1,4.2,4.1,0.0163275,0.01594643,5.876984,5.876984,708.242385,708.242385,706.288673,706.288673
1482,5.880952,252,0,1,4.2,4.1,0.0163275,0.01594643,5.880952,5.880952,708.358023,708.358023,706.401301,706.401301
1483,5.884921,252,0,1,4.2,4.1,0.0163275,0.01594643,5.884921,5.884921,708.47368,708.47368,706.513947,706.513947
1484,5.888889,252,0,1,4.2,4.1,0.0163275,0.01594643,5.888889,5.888889,708.589356,708.589356,706.626611,706.626611
1485,5.892857,252,0,1,4.2,4.1,0.0163275,0.01594643,5.892857,5.892857,708.705051,708.705051,706.739292,706.739292
1486,5.896825,252,0,1,4.2,4.1,0.0163275,0.01594643,5.896825,5.896825,708.820765,708.820765,706.851992,706.851992
1487,5.900794,252,0,1,4.2,4.1,0.0163275,0.01594643,5.900794,5.900794,708.936498,708.936498,706.96471,706.96471
1488,5.904762,252,0,1,4.2,4.1,0.0163275,0.01594643,5.904762,5.904762,709.05225,709.05225,707.077445,707.077445
1489,5.90873,252,0,1,4.2,4.1,0.0163275,0.01594643,5.90873,5.90873,709.16802,709.16802,707.190199,707.190199
1490,5.912698,252,0,1,4.2,4.1,0.0163275,0.01594643,5.912698,5.912698,709.283809,709.283809,707.30297,707.30297
1491,5.916667,252,0,1,4.2,4.1,0.0163275,0.01594643,5.916667,5.916667,709.399618,709.399618,707.41576,707.41576
1492,5.920635,252,0,1,4.2,4.1,0.0163275,0.01594643,5.920635,5.920635,709.515445,709.515445,707.528568,707.528568
1493,5.924603,252,0,1,4.2,4.1,0.0163275,0.01594643,5.924603,5.924603,709.631291,709.631291,707.641393,707.641393
1494,5.928571,252,0,1,4.2,4.1,0.0163275,0.01594643,5.928571,5.928571,709.747156,709.747156,707.754237,707.754237
1495,5.93254,252,0,1,4.2,4.1,0.0163275,0.01594643,5.93254,5.93254,709.86304,709.86304,707.867098,707.867098
1496,5.936508,252,0,1,4.2,4.1,0.0163275,0.01594643,5.936508,5.936508,709.978943,709.978943,707.979978,707.979978
1497,5.940476,252,0,1,4.2,4.1,0.0163275,0.01594643,5.940476,5.940476,710.094865,710.094865,708.092875,708.092875
1498,5.944444,252,0,1,4.2,4.1,0.0163275,0.01594643,5.944444,5.944444,710.210806,710.210806,708.205791,708.205791
1499,5.948413,252,0,1,4.2,4.1,0.0163275,0.01594643,5.948413,5.948413,710.326765,710.326765,708.318724,708.318724
1500,5.952381,252,0,1,4.2,4.1,0.0163275,0.01594643,5.952381,5.952381,710.442744,710.442744,708.431676,708.431676
1501,5.956349,252,0,1,4.2,4.1,0.0163275,0.01594643,5.956349,5.956349,710.558741,710.558741,708.544645,708.544645
1502,5.960317,252,0,1,4.2,4.1,0.0163275,0.01594643,5.960317,5.960317,710.674758,710.674758,708.657633,708.657633
1503,5.964286,252,0,1,4.2,4.1,0.0163275,0.01594643,5.964286,5.964286,710.790793,710.790793,708.770638,708.770638
1504,5.968254,252,0,1,4.2,4.1,0.0163275,0.01594643,5.968254,5.968254,710.906848,710.906848,708.883662,708.883662
1505,5.972222,252,0,1,4.2,4.1,0.0163275,0.01594643,5.972222,5.972222,711.022921,711.022921,708.996703,708.996703
1506,5.97619,252,0,1,4.2,4.1,0.0163275,0.01594643,5.97619,5.97619,711.139013,711.139013,709.109763,709.109763
1507,5.980159,252,0,1,4.2,4.1,0.0163275,0.01594643,5.980159,5.980159,711.255125,711.255125,709.222841,709.222841
1508,5.984127,252,0,1,4.2,4.1,0.0163275,0.01594643,5.984127,5.984127,711.371255,711.371255,709.335936,709.335936
1509,5.988095,252,0,1,4.2,4.1,0.0163275,0.01594643,5.988095,5.988095,711.487404,711.487404,709.44905,709.44905
1510,5.992063,252,0,1,4.2,4.1,0.0163275,0.01594643,5.992063,5.992063,711.603572,711.603572,709.562182,709.562182
